"siteName","stateCode","siteVisitName","taxonGenus","latitude_Degree","longitude_Degree","siteVisitStartDate","abundance"
"NTAGFU0033","NT",20120708,"Aristida",-14.17696,134.3555,"2012-07-08T00:00:00",10
"NTAGFU0033","NT",20120708,"Boronia",-14.17696,134.3555,"2012-07-08T00:00:00",1
"NTAGFU0033","NT",20120708,"Callitris",-14.17696,134.3555,"2012-07-08T00:00:00",14
"NTAGFU0033","NT",20120708,"Calytrix",-14.17696,134.3555,"2012-07-08T00:00:00",2
"NTAGFU0033","NT",20120708,"Carissa spinarum",-14.17696,134.3555,"2012-07-08T00:00:00",1
"NTAGFU0033","NT",20120708,"Chrysopogon",-14.17696,134.3555,"2012-07-08T00:00:00",3
"NTAGFU0033","NT",20120708,"Corymbia",-14.17696,134.3555,"2012-07-08T00:00:00",10
"NTAGFU0033","NT",20120708,"Diospyros",-14.17696,134.3555,"2012-07-08T00:00:00",1
"NTAGFU0033","NT",20120708,"Ehretia",-14.17696,134.3555,"2012-07-08T00:00:00",2
"NTAGFU0033","NT",20120708,"Eragrostis",-14.17696,134.3555,"2012-07-08T00:00:00",1
"NTAGFU0033","NT",20120708,"Eriachne",-14.17696,134.3555,"2012-07-08T00:00:00",1
"NTAGFU0033","NT",20120708,"Helicteres",-14.17696,134.3555,"2012-07-08T00:00:00",1
"NTAGFU0033","NT",20120708,"Mnesithea",-14.17696,134.3555,"2012-07-08T00:00:00",1
"NTAGFU0033","NT",20120708,"Panicum",-14.17696,134.3555,"2012-07-08T00:00:00",1
"NTAGFU0033","NT",20120708,"Paspalidium",-14.17696,134.3555,"2012-07-08T00:00:00",3
"NTAGFU0033","NT",20120708,"Petalostigma",-14.17696,134.3555,"2012-07-08T00:00:00",9
"NTAGFU0033","NT",20120708,"Poaceae",-14.17696,134.3555,"2012-07-08T00:00:00",2
"NTAGFU0033","NT",20120708,"Schizachyrium",-14.17696,134.3555,"2012-07-08T00:00:00",20
"NTAGFU0033","NT",20120708,"Scleria",-14.17696,134.3555,"2012-07-08T00:00:00",10
"NTAGFU0033","NT",20120708,NA,-14.17696,134.3555,"2012-07-08T00:00:00",177
"NTAGFU0034","NT",20120709,"Acacia",-14.06223,134.4216,"2012-07-09T00:00:00",127
"NTAGFU0034","NT",20120709,"Asteromyrtus",-14.06223,134.4216,"2012-07-09T00:00:00",8
"NTAGFU0034","NT",20120709,"Chrysopogon",-14.06223,134.4216,"2012-07-09T00:00:00",44
"NTAGFU0034","NT",20120709,"Eragrostis",-14.06223,134.4216,"2012-07-09T00:00:00",50
"NTAGFU0034","NT",20120709,"Eucalyptus",-14.06223,134.4216,"2012-07-09T00:00:00",203
"NTAGFU0034","NT",20120709,"Melaleuca",-14.06223,134.4216,"2012-07-09T00:00:00",44
"NTAGFU0034","NT",20120709,"Poaceae",-14.06223,134.4216,"2012-07-09T00:00:00",2
"NTAGFU0034","NT",20120709,"Pseudoraphis",-14.06223,134.4216,"2012-07-09T00:00:00",1
"NTAGFU0034","NT",20120709,NA,-14.06223,134.4216,"2012-07-09T00:00:00",126
"NTAGFU0035","NT",20120710,"Acacia",-14.04786,134.4207,"2012-07-10T00:00:00",20
"NTAGFU0035","NT",20120710,"Calytrix",-14.04786,134.4207,"2012-07-10T00:00:00",16
"NTAGFU0035","NT",20120710,"Corchorus",-14.04786,134.4207,"2012-07-10T00:00:00",2
"NTAGFU0035","NT",20120710,"Corymbia",-14.04786,134.4207,"2012-07-10T00:00:00",6
"NTAGFU0035","NT",20120710,"Eriachne",-14.04786,134.4207,"2012-07-10T00:00:00",18
"NTAGFU0035","NT",20120710,"Erythrophleum",-14.04786,134.4207,"2012-07-10T00:00:00",18
"NTAGFU0035","NT",20120710,"Eucalyptus",-14.04786,134.4207,"2012-07-10T00:00:00",142
"NTAGFU0035","NT",20120710,"Flueggea",-14.04786,134.4207,"2012-07-10T00:00:00",1
"NTAGFU0035","NT",20120710,"Gardenia",-14.04786,134.4207,"2012-07-10T00:00:00",2
"NTAGFU0035","NT",20120710,"Helicteres",-14.04786,134.4207,"2012-07-10T00:00:00",3
"NTAGFU0035","NT",20120710,"Mnesithea",-14.04786,134.4207,"2012-07-10T00:00:00",1
"NTAGFU0035","NT",20120710,"Panicum",-14.04786,134.4207,"2012-07-10T00:00:00",3
"NTAGFU0035","NT",20120710,"Petalostigma",-14.04786,134.4207,"2012-07-10T00:00:00",19
"NTAGFU0035","NT",20120710,"Poaceae",-14.04786,134.4207,"2012-07-10T00:00:00",3
"NTAGFU0035","NT",20120710,"Schizachyrium",-14.04786,134.4207,"2012-07-10T00:00:00",146
"NTAGFU0035","NT",20120710,"Scleria",-14.04786,134.4207,"2012-07-10T00:00:00",8
"NTAGFU0035","NT",20120710,"Sporobolus",-14.04786,134.4207,"2012-07-10T00:00:00",1
"NTAGFU0035","NT",20120710,"Terminalia",-14.04786,134.4207,"2012-07-10T00:00:00",8
"NTAGFU0035","NT",20120710,"Triodia",-14.04786,134.4207,"2012-07-10T00:00:00",5
"NTAGFU0035","NT",20120710,"Waltheria",-14.04786,134.4207,"2012-07-10T00:00:00",1
"NTAGFU0035","NT",20120710,NA,-14.04786,134.4207,"2012-07-10T00:00:00",108
"NTAGFU0036","NT",20120711,"Acacia",-14.67457,133.863,"2012-07-11T00:00:00",334
"NTAGFU0036","NT",20120711,"Alphitonia",-14.67457,133.863,"2012-07-11T00:00:00",3
"NTAGFU0036","NT",20120711,"Aristida",-14.67457,133.863,"2012-07-11T00:00:00",17
"NTAGFU0036","NT",20120711,"Carissa spinarum",-14.67457,133.863,"2012-07-11T00:00:00",2
"NTAGFU0036","NT",20120711,"Chrysopogon",-14.67457,133.863,"2012-07-11T00:00:00",9
"NTAGFU0036","NT",20120711,"Dolichandrone",-14.67457,133.863,"2012-07-11T00:00:00",8
"NTAGFU0036","NT",20120711,"Eriachne",-14.67457,133.863,"2012-07-11T00:00:00",7
"NTAGFU0036","NT",20120711,"Eucalyptus",-14.67457,133.863,"2012-07-11T00:00:00",103
"NTAGFU0036","NT",20120711,"Hibiscus",-14.67457,133.863,"2012-07-11T00:00:00",1
"NTAGFU0036","NT",20120711,"Melinis",-14.67457,133.863,"2012-07-11T00:00:00",6
"NTAGFU0036","NT",20120711,"Poaceae",-14.67457,133.863,"2012-07-11T00:00:00",1
"NTAGFU0036","NT",20120711,"Schizachyrium",-14.67457,133.863,"2012-07-11T00:00:00",104
"NTAGFU0036","NT",20120711,"Scleria",-14.67457,133.863,"2012-07-11T00:00:00",4
"NTAGFU0036","NT",20120711,"Terminalia",-14.67457,133.863,"2012-07-11T00:00:00",12
"NTAGFU0036","NT",20120711,NA,-14.67457,133.863,"2012-07-11T00:00:00",150
"NTAGFU0037","NT",20120712,"Atalaya",-14.67367,133.8924,"2012-07-12T00:00:00",7
"NTAGFU0037","NT",20120712,"Cathormion",-14.67367,133.8924,"2012-07-12T00:00:00",6
"NTAGFU0037","NT",20120712,"Chrysopogon",-14.67367,133.8924,"2012-07-12T00:00:00",102
"NTAGFU0037","NT",20120712,"Cyperus",-14.67367,133.8924,"2012-07-12T00:00:00",2
"NTAGFU0037","NT",20120712,"Enteropogon",-14.67367,133.8924,"2012-07-12T00:00:00",229
"NTAGFU0037","NT",20120712,"Eriachne",-14.67367,133.8924,"2012-07-12T00:00:00",31
"NTAGFU0037","NT",20120712,"Eucalyptus",-14.67367,133.8924,"2012-07-12T00:00:00",195
"NTAGFU0037","NT",20120712,"Eulalia",-14.67367,133.8924,"2012-07-12T00:00:00",24
"NTAGFU0037","NT",20120712,"Excoecaria",-14.67367,133.8924,"2012-07-12T00:00:00",150
"NTAGFU0037","NT",20120712,"Fimbristylis",-14.67367,133.8924,"2012-07-12T00:00:00",5
"NTAGFU0037","NT",20120712,"Ischaemum",-14.67367,133.8924,"2012-07-12T00:00:00",1
"NTAGFU0037","NT",20120712,NA,-14.67367,133.8924,"2012-07-12T00:00:00",188
"NTAGFU0038","NT",20120712,"Acacia",-14.68998,133.8937,"2012-07-12T00:00:00",501
"NTAGFU0038","NT",20120712,"Dolichandrone",-14.68998,133.8937,"2012-07-12T00:00:00",11
"NTAGFU0038","NT",20120712,"Eriachne",-14.68998,133.8937,"2012-07-12T00:00:00",3
"NTAGFU0038","NT",20120712,"Eucalyptus",-14.68998,133.8937,"2012-07-12T00:00:00",40
"NTAGFU0038","NT",20120712,"Grevillea",-14.68998,133.8937,"2012-07-12T00:00:00",5
"NTAGFU0038","NT",20120712,"Rhynchospora",-14.68998,133.8937,"2012-07-12T00:00:00",3
"NTAGFU0038","NT",20120712,"Schizachyrium",-14.68998,133.8937,"2012-07-12T00:00:00",165
"NTAGFU0038","NT",20120712,"Scleria",-14.68998,133.8937,"2012-07-12T00:00:00",1
"NTAGFU0038","NT",20120712,"Terminalia",-14.68998,133.8937,"2012-07-12T00:00:00",29
"NTAGFU0038","NT",20120712,NA,-14.68998,133.8937,"2012-07-12T00:00:00",164
"NTAGFU0039","NT",20120714,"Aristida",-14.6768,133.8823,"2012-07-14T00:00:00",64
"NTAGFU0039","NT",20120714,"Bauhinia",-14.6768,133.8823,"2012-07-14T00:00:00",1
"NTAGFU0039","NT",20120714,"Bothriochloa",-14.6768,133.8823,"2012-07-14T00:00:00",5
"NTAGFU0039","NT",20120714,"Carissa spinarum",-14.6768,133.8823,"2012-07-14T00:00:00",9
"NTAGFU0039","NT",20120714,"Chrysopogon",-14.6768,133.8823,"2012-07-14T00:00:00",70
"NTAGFU0039","NT",20120714,"Dichanthium",-14.6768,133.8823,"2012-07-14T00:00:00",6
"NTAGFU0039","NT",20120714,"Dolichandrone",-14.6768,133.8823,"2012-07-14T00:00:00",3
"NTAGFU0039","NT",20120714,"Eragrostis",-14.6768,133.8823,"2012-07-14T00:00:00",2
"NTAGFU0039","NT",20120714,"Eriachne",-14.6768,133.8823,"2012-07-14T00:00:00",30
"NTAGFU0039","NT",20120714,"Eucalyptus",-14.6768,133.8823,"2012-07-14T00:00:00",116
"NTAGFU0039","NT",20120714,"Helicteres",-14.6768,133.8823,"2012-07-14T00:00:00",1
"NTAGFU0039","NT",20120714,"Heteropogon",-14.6768,133.8823,"2012-07-14T00:00:00",70
"NTAGFU0039","NT",20120714,"Melaleuca",-14.6768,133.8823,"2012-07-14T00:00:00",2
"NTAGFU0039","NT",20120714,"Mnesithea",-14.6768,133.8823,"2012-07-14T00:00:00",6
"NTAGFU0039","NT",20120714,"Petalostigma",-14.6768,133.8823,"2012-07-14T00:00:00",11
"NTAGFU0039","NT",20120714,"Poaceae",-14.6768,133.8823,"2012-07-14T00:00:00",13
"NTAGFU0039","NT",20120714,"Pseudopogonatherum",-14.6768,133.8823,"2012-07-14T00:00:00",2
"NTAGFU0039","NT",20120714,"Schizachyrium",-14.6768,133.8823,"2012-07-14T00:00:00",86
"NTAGFU0039","NT",20120714,"Sehima",-14.6768,133.8823,"2012-07-14T00:00:00",29
"NTAGFU0039","NT",20120714,"Sorghum",-14.6768,133.8823,"2012-07-14T00:00:00",189
"NTAGFU0039","NT",20120714,"Terminalia",-14.6768,133.8823,"2012-07-14T00:00:00",33
"NTAGFU0039","NT",20120714,"Themeda",-14.6768,133.8823,"2012-07-14T00:00:00",32
"NTAGFU0039","NT",20120714,NA,-14.6768,133.8823,"2012-07-14T00:00:00",170
"NTAGFU0040","NT",20120715,"Acacia",-14.67371,133.8448,"2012-07-15T00:00:00",275
"NTAGFU0040","NT",20120715,"Alphitonia",-14.67371,133.8448,"2012-07-15T00:00:00",4
"NTAGFU0040","NT",20120715,"Aristida",-14.67371,133.8448,"2012-07-15T00:00:00",8
"NTAGFU0040","NT",20120715,"Atalaya",-14.67371,133.8448,"2012-07-15T00:00:00",2
"NTAGFU0040","NT",20120715,"Brachychiton",-14.67371,133.8448,"2012-07-15T00:00:00",7
"NTAGFU0040","NT",20120715,"Carissa spinarum",-14.67371,133.8448,"2012-07-15T00:00:00",10
"NTAGFU0040","NT",20120715,"Cochlospermum",-14.67371,133.8448,"2012-07-15T00:00:00",6
"NTAGFU0040","NT",20120715,"Corchorus",-14.67371,133.8448,"2012-07-15T00:00:00",1
"NTAGFU0040","NT",20120715,"Corymbia",-14.67371,133.8448,"2012-07-15T00:00:00",105
"NTAGFU0040","NT",20120715,"Dichanthium",-14.67371,133.8448,"2012-07-15T00:00:00",27
"NTAGFU0040","NT",20120715,"Dodonaea",-14.67371,133.8448,"2012-07-15T00:00:00",3
"NTAGFU0040","NT",20120715,"Ehretia",-14.67371,133.8448,"2012-07-15T00:00:00",4
"NTAGFU0040","NT",20120715,"Eragrostis",-14.67371,133.8448,"2012-07-15T00:00:00",2
"NTAGFU0040","NT",20120715,"Eriachne",-14.67371,133.8448,"2012-07-15T00:00:00",10
"NTAGFU0040","NT",20120715,"Erythrophleum",-14.67371,133.8448,"2012-07-15T00:00:00",10
"NTAGFU0040","NT",20120715,"Eucalyptus",-14.67371,133.8448,"2012-07-15T00:00:00",127
"NTAGFU0040","NT",20120715,"Fimbristylis",-14.67371,133.8448,"2012-07-15T00:00:00",1
"NTAGFU0040","NT",20120715,"Flueggea",-14.67371,133.8448,"2012-07-15T00:00:00",6
"NTAGFU0040","NT",20120715,"Grevillea",-14.67371,133.8448,"2012-07-15T00:00:00",3
"NTAGFU0040","NT",20120715,"Grewia",-14.67371,133.8448,"2012-07-15T00:00:00",1
"NTAGFU0040","NT",20120715,"Hakea",-14.67371,133.8448,"2012-07-15T00:00:00",2
"NTAGFU0040","NT",20120715,"Heteropogon",-14.67371,133.8448,"2012-07-15T00:00:00",164
"NTAGFU0040","NT",20120715,"Marsdenia",-14.67371,133.8448,"2012-07-15T00:00:00",1
"NTAGFU0040","NT",20120715,"Melaleuca",-14.67371,133.8448,"2012-07-15T00:00:00",12
"NTAGFU0040","NT",20120715,"Petalostigma",-14.67371,133.8448,"2012-07-15T00:00:00",66
"NTAGFU0040","NT",20120715,"Poaceae",-14.67371,133.8448,"2012-07-15T00:00:00",3
"NTAGFU0040","NT",20120715,"Pouteria",-14.67371,133.8448,"2012-07-15T00:00:00",14
"NTAGFU0040","NT",20120715,"Schizachyrium",-14.67371,133.8448,"2012-07-15T00:00:00",6
"NTAGFU0040","NT",20120715,"Sehima",-14.67371,133.8448,"2012-07-15T00:00:00",12
"NTAGFU0040","NT",20120715,"Sorghum",-14.67371,133.8448,"2012-07-15T00:00:00",57
"NTAGFU0040","NT",20120715,"Terminalia",-14.67371,133.8448,"2012-07-15T00:00:00",60
"NTAGFU0040","NT",20120715,"Themeda",-14.67371,133.8448,"2012-07-15T00:00:00",1
"NTAGFU0040","NT",20120715,"Wrightia",-14.67371,133.8448,"2012-07-15T00:00:00",1
"NTAGFU0040","NT",20120715,NA,-14.67371,133.8448,"2012-07-15T00:00:00",235
"NTAGFU0041","NT",20160502,"Aristida",-14.77999,132.8915,"2016-05-02T11:48:10",23
"NTAGFU0041","NT",20160502,"Atalaya",-14.77999,132.8915,"2016-05-02T11:48:10",1
"NTAGFU0041","NT",20160502,"Boerhavia",-14.77999,132.8915,"2016-05-02T11:48:10",4
"NTAGFU0041","NT",20160502,"Brachychiton",-14.77999,132.8915,"2016-05-02T11:48:10",13
"NTAGFU0041","NT",20160502,"Chrysopogon",-14.77999,132.8915,"2016-05-02T11:48:10",179
"NTAGFU0041","NT",20160502,"Corymbia",-14.77999,132.8915,"2016-05-02T11:48:10",50
"NTAGFU0041","NT",20160502,"Eriachne",-14.77999,132.8915,"2016-05-02T11:48:10",4
"NTAGFU0041","NT",20160502,"Erythrophleum",-14.77999,132.8915,"2016-05-02T11:48:10",44
"NTAGFU0041","NT",20160502,"Eucalyptus",-14.77999,132.8915,"2016-05-02T11:48:10",154
"NTAGFU0041","NT",20160502,"Euphorbia",-14.77999,132.8915,"2016-05-02T11:48:10",2
"NTAGFU0041","NT",20160502,"Flueggea",-14.77999,132.8915,"2016-05-02T11:48:10",3
"NTAGFU0041","NT",20160502,"Galactia",-14.77999,132.8915,"2016-05-02T11:48:10",2
"NTAGFU0041","NT",20160502,"Gardenia",-14.77999,132.8915,"2016-05-02T11:48:10",1
"NTAGFU0041","NT",20160502,"Grewia",-14.77999,132.8915,"2016-05-02T11:48:10",3
"NTAGFU0041","NT",20160502,"Heliotropium",-14.77999,132.8915,"2016-05-02T11:48:10",6
"NTAGFU0041","NT",20160502,"Heteropogon",-14.77999,132.8915,"2016-05-02T11:48:10",12
"NTAGFU0041","NT",20160502,"Hibiscus",-14.77999,132.8915,"2016-05-02T11:48:10",1
"NTAGFU0041","NT",20160502,"Poaceae",-14.77999,132.8915,"2016-05-02T11:48:10",27
"NTAGFU0041","NT",20160502,"Polygala",-14.77999,132.8915,"2016-05-02T11:48:10",1
"NTAGFU0041","NT",20160502,"Rhynchosia",-14.77999,132.8915,"2016-05-02T11:48:10",2
"NTAGFU0041","NT",20160502,"Sehima",-14.77999,132.8915,"2016-05-02T11:48:10",7
"NTAGFU0041","NT",20160502,"Setaria",-14.77999,132.8915,"2016-05-02T11:48:10",56
"NTAGFU0041","NT",20160502,"Sorghum",-14.77999,132.8915,"2016-05-02T11:48:10",106
"NTAGFU0041","NT",20160502,"Spermacoce",-14.77999,132.8915,"2016-05-02T11:48:10",6
"NTAGFU0041","NT",20160502,"Terminalia",-14.77999,132.8915,"2016-05-02T11:48:10",7
"NTAGFU0041","NT",20160502,"Thaumastochloa",-14.77999,132.8915,"2016-05-02T11:48:10",8
"NTAGFU0041","NT",20160502,"Urochloa",-14.77999,132.8915,"2016-05-02T11:48:10",1
"NTAGFU0041","NT",20160502,"Vigna",-14.77999,132.8915,"2016-05-02T11:48:10",2
"NTAGFU0041","NT",20160502,"Xenostegia",-14.77999,132.8915,"2016-05-02T11:48:10",9
"NTAGFU0041","NT",20160502,"Yakirra",-14.77999,132.8915,"2016-05-02T11:48:10",89
"NTAGFU0041","NT",20160502,NA,-14.77999,132.8915,"2016-05-02T11:48:10",219
"NTAMAC0001","NT",20141006,"Abutilon",-23.96591,133.3723,"2014-10-06T11:29:31",1
"NTAMAC0001","NT",20141006,"Acacia",-23.96591,133.3723,"2014-10-06T11:29:31",36
"NTAMAC0001","NT",20141006,"Aristida",-23.96591,133.3723,"2014-10-06T11:29:31",26
"NTAMAC0001","NT",20141006,"Calandrinia",-23.96591,133.3723,"2014-10-06T11:29:31",86
"NTAMAC0001","NT",20141006,"Calocephalus",-23.96591,133.3723,"2014-10-06T11:29:31",1
"NTAMAC0001","NT",20141006,"Chrysocephalum",-23.96591,133.3723,"2014-10-06T11:29:31",1
"NTAMAC0001","NT",20141006,"Cuscuta",-23.96591,133.3723,"2014-10-06T11:29:31",1
"NTAMAC0001","NT",20141006,"Digitaria",-23.96591,133.3723,"2014-10-06T11:29:31",1
"NTAMAC0001","NT",20141006,"Enneapogon",-23.96591,133.3723,"2014-10-06T11:29:31",11
"NTAMAC0001","NT",20141006,"Eremophila",-23.96591,133.3723,"2014-10-06T11:29:31",2
"NTAMAC0001","NT",20141006,"Eucalyptus",-23.96591,133.3723,"2014-10-06T11:29:31",1
"NTAMAC0001","NT",20141006,"Halgania",-23.96591,133.3723,"2014-10-06T11:29:31",3
"NTAMAC0001","NT",20141006,"Leucochrysum",-23.96591,133.3723,"2014-10-06T11:29:31",1
"NTAMAC0001","NT",20141006,"Ptilotus",-23.96591,133.3723,"2014-10-06T11:29:31",7
"NTAMAC0001","NT",20141006,"Sclerolaena",-23.96591,133.3723,"2014-10-06T11:29:31",9
"NTAMAC0001","NT",20141006,"Senna",-23.96591,133.3723,"2014-10-06T11:29:31",10
"NTAMAC0001","NT",20141006,"Triodia",-23.96591,133.3723,"2014-10-06T11:29:31",12
"NTAMAC0001","NT",20141006,"Xerochrysum",-23.96591,133.3723,"2014-10-06T11:29:31",1
"NTAMAC0001","NT",20141006,NA,-23.96591,133.3723,"2014-10-06T11:29:31",50
"NTAMAC0001","NT",20190529,"Acacia",-23.96591,133.3723,"2019-05-29T13:10:06",100
"NTAMAC0001","NT",20190529,"Cenchrus",-23.96591,133.3723,"2019-05-29T13:10:06",9
"NTAMAC0001","NT",20190529,"Eragrostis",-23.96591,133.3723,"2019-05-29T13:10:06",78
"NTAMAC0001","NT",20190529,"Eremophila",-23.96591,133.3723,"2019-05-29T13:10:06",6
"NTAMAC0001","NT",20190529,"Eucalyptus",-23.96591,133.3723,"2019-05-29T13:10:06",3
"NTAMAC0001","NT",20190529,"Halgania",-23.96591,133.3723,"2019-05-29T13:10:06",4
"NTAMAC0001","NT",20190529,"Jasminum",-23.96591,133.3723,"2019-05-29T13:10:06",1
"NTAMAC0001","NT",20190529,"Ptilotus",-23.96591,133.3723,"2019-05-29T13:10:06",1
"NTAMAC0001","NT",20190529,"Sclerolaena",-23.96591,133.3723,"2019-05-29T13:10:06",4
"NTAMAC0001","NT",20190529,"Senna",-23.96591,133.3723,"2019-05-29T13:10:06",44
"NTAMAC0001","NT",20190529,"Sida",-23.96591,133.3723,"2019-05-29T13:10:06",1
"NTAMAC0001","NT",20190529,"Triodia",-23.96591,133.3723,"2019-05-29T13:10:06",114
"NTAMAC0001","NT",20190529,NA,-23.96591,133.3723,"2019-05-29T13:10:06",102
"NTAMAC0002","NT",20141007,"Aristida",-23.96164,133.4035,"2014-10-07T09:44:00",5
"NTAMAC0002","NT",20141007,"Cenchrus",-23.96164,133.4035,"2014-10-07T09:44:00",1
"NTAMAC0002","NT",20141007,"Crotalaria",-23.96164,133.4035,"2014-10-07T09:44:00",1
"NTAMAC0002","NT",20141007,"Cynodon",-23.96164,133.4035,"2014-10-07T09:44:00",42
"NTAMAC0002","NT",20141007,"Digitaria",-23.96164,133.4035,"2014-10-07T09:44:00",1
"NTAMAC0002","NT",20141007,"Eucalyptus",-23.96164,133.4035,"2014-10-07T09:44:00",202
"NTAMAC0002","NT",20141007,"Eulalia",-23.96164,133.4035,"2014-10-07T09:44:00",2
"NTAMAC0002","NT",20141007,"Melaleuca",-23.96164,133.4035,"2014-10-07T09:44:00",10
"NTAMAC0002","NT",20141007,"Melinis",-23.96164,133.4035,"2014-10-07T09:44:00",1
"NTAMAC0002","NT",20141007,"Poaceae",-23.96164,133.4035,"2014-10-07T09:44:00",2
"NTAMAC0002","NT",20141007,"Vachellia",-23.96164,133.4035,"2014-10-07T09:44:00",1
"NTAMAC0002","NT",20141007,NA,-23.96164,133.4035,"2014-10-07T09:44:00",77
"NTAMAC0002","NT",20190529,"Aristida",-23.96164,133.4035,"2019-05-29T11:01:54",3
"NTAMAC0002","NT",20190529,"Cenchrus",-23.96164,133.4035,"2019-05-29T11:01:54",9
"NTAMAC0002","NT",20190529,"Cleome",-23.96164,133.4035,"2019-05-29T11:01:54",1
"NTAMAC0002","NT",20190529,"Cymbopogon",-23.96164,133.4035,"2019-05-29T11:01:54",1
"NTAMAC0002","NT",20190529,"Cynodon",-23.96164,133.4035,"2019-05-29T11:01:54",71
"NTAMAC0002","NT",20190529,"Eucalyptus",-23.96164,133.4035,"2019-05-29T11:01:54",205
"NTAMAC0002","NT",20190529,"Eulalia",-23.96164,133.4035,"2019-05-29T11:01:54",3
"NTAMAC0002","NT",20190529,"Euphorbia",-23.96164,133.4035,"2019-05-29T11:01:54",1
"NTAMAC0002","NT",20190529,"Melaleuca",-23.96164,133.4035,"2019-05-29T11:01:54",4
"NTAMAC0002","NT",20190529,"Pterocaulon",-23.96164,133.4035,"2019-05-29T11:01:54",1
"NTAMAC0002","NT",20190529,"Vachellia",-23.96164,133.4035,"2019-05-29T11:01:54",6
"NTAMAC0002","NT",20190529,NA,-23.96164,133.4035,"2019-05-29T11:01:54",81
"NTAMAC0003","NT",20141006,"Acacia",-23.95909,133.4085,"2014-10-06T00:00:00",29
"NTAMAC0003","NT",20141006,"Aristida",-23.95909,133.4085,"2014-10-06T00:00:00",2
"NTAMAC0003","NT",20141006,"Brachyscome",-23.95909,133.4085,"2014-10-06T00:00:00",1
"NTAMAC0003","NT",20141006,"Calocephalus",-23.95909,133.4085,"2014-10-06T00:00:00",2
"NTAMAC0003","NT",20141006,"Calotis",-23.95909,133.4085,"2014-10-06T00:00:00",17
"NTAMAC0003","NT",20141006,"Cenchrus",-23.95909,133.4085,"2014-10-06T00:00:00",303
"NTAMAC0003","NT",20141006,"Cynodon",-23.95909,133.4085,"2014-10-06T00:00:00",2
"NTAMAC0003","NT",20141006,"Hakea",-23.95909,133.4085,"2014-10-06T00:00:00",5
"NTAMAC0003","NT",20141006,"Lepidium",-23.95909,133.4085,"2014-10-06T00:00:00",1
"NTAMAC0003","NT",20141006,"Poaceae",-23.95909,133.4085,"2014-10-06T00:00:00",2
"NTAMAC0003","NT",20141006,"Polycalymma",-23.95909,133.4085,"2014-10-06T00:00:00",4
"NTAMAC0003","NT",20141006,"Rhodanthe",-23.95909,133.4085,"2014-10-06T00:00:00",3
"NTAMAC0003","NT",20141006,"Senecio",-23.95909,133.4085,"2014-10-06T00:00:00",5
"NTAMAC0003","NT",20141006,"Tribulus",-23.95909,133.4085,"2014-10-06T00:00:00",2
"NTAMAC0003","NT",20141006,"Triodia",-23.95909,133.4085,"2014-10-06T00:00:00",1
"NTAMAC0003","NT",20141006,NA,-23.95909,133.4085,"2014-10-06T00:00:00",108
"NTAMAC0003","NT",20190529,"Acacia",-23.95909,133.4085,"2019-05-29T14:18:07",21
"NTAMAC0003","NT",20190529,"Amyema",-23.95909,133.4085,"2019-05-29T14:18:07",2
"NTAMAC0003","NT",20190529,"Aristida",-23.95909,133.4085,"2019-05-29T14:18:07",3
"NTAMAC0003","NT",20190529,"Cenchrus",-23.95909,133.4085,"2019-05-29T14:18:07",245
"NTAMAC0003","NT",20190529,"Chrysocephalum",-23.95909,133.4085,"2019-05-29T14:18:07",1
"NTAMAC0003","NT",20190529,"Cynodon",-23.95909,133.4085,"2019-05-29T14:18:07",1
"NTAMAC0003","NT",20190529,"Eragrostis",-23.95909,133.4085,"2019-05-29T14:18:07",1
"NTAMAC0003","NT",20190529,"Hakea",-23.95909,133.4085,"2019-05-29T14:18:07",5
"NTAMAC0003","NT",20190529,"Tribulus",-23.95909,133.4085,"2019-05-29T14:18:07",2
"NTAMAC0003","NT",20190529,"Vachellia",-23.95909,133.4085,"2019-05-29T14:18:07",1
"NTAMAC0003","NT",20190529,"Zygochloa",-23.95909,133.4085,"2019-05-29T14:18:07",1
"NTAMAC0003","NT",20190529,NA,-23.95909,133.4085,"2019-05-29T14:18:07",75
"NTAMGD0001","NT",20140313,"Acacia",-20.02302,137.3271,"2014-03-13T00:00:00",253
"NTAMGD0001","NT",20140313,"Aristida",-20.02302,137.3271,"2014-03-13T00:00:00",1
"NTAMGD0001","NT",20140313,"Astrebla",-20.02302,137.3271,"2014-03-13T00:00:00",4
"NTAMGD0001","NT",20140313,"Brachyachne",-20.02302,137.3271,"2014-03-13T00:00:00",4
"NTAMGD0001","NT",20140313,"Cleome",-20.02302,137.3271,"2014-03-13T00:00:00",12
"NTAMGD0001","NT",20140313,"Cyperus",-20.02302,137.3271,"2014-03-13T00:00:00",1
"NTAMGD0001","NT",20140313,"Dactyloctenium",-20.02302,137.3271,"2014-03-13T00:00:00",69
"NTAMGD0001","NT",20140313,"Enneapogon",-20.02302,137.3271,"2014-03-13T00:00:00",1
"NTAMGD0001","NT",20140313,"Enteropogon",-20.02302,137.3271,"2014-03-13T00:00:00",2
"NTAMGD0001","NT",20140313,"Euphorbia",-20.02302,137.3271,"2014-03-13T00:00:00",1
"NTAMGD0001","NT",20140313,"Iseilema",-20.02302,137.3271,"2014-03-13T00:00:00",1
"NTAMGD0001","NT",20140313,"Neptunia",-20.02302,137.3271,"2014-03-13T00:00:00",1
