"siteName","stateCode","siteVisitName","scientificName","latitude_Degree","longitude_Degree","siteVisitStartDate","abundance","precipitationAnnualMean_millimetre","solarRadiationMean_megajoulePerSquareMetre","maximumTemperature_degreeCelsius","minimumTemperature_degreeCelsius","temperatureAnnualMean_degreeCelsius","climaticCondition","average_soil_pH_unitless","average_soil_EC_dSPerMetre","soil_texture_Grade"
"QDACYP0007","QD",20180611,"Eriachne stipacea",-14.22659,142.9852,2018-06-11 14:57:30,47,1098.85,20.3043,36.87,12.3407,26.0543,"DRY",5.996,0.0068,"Sandy loam"
"QDACYP0007","QD",20180611,"Eucalyptus tetrodonta",-14.22659,142.9852,2018-06-11 14:57:30,155,1098.85,20.3043,36.87,12.3407,26.0543,"DRY",5.996,0.0068,"Sandy loam"
"QDACYP0007","QD",20180611,"Evolvulus alsinoides var. decumbens",-14.22659,142.9852,2018-06-11 14:57:30,1,1098.85,20.3043,36.87,12.3407,26.0543,"DRY",5.996,0.0068,"Sandy loam"
"QDACYP0007","QD",20180611,"Goodenia pilosa",-14.22659,142.9852,2018-06-11 14:57:30,1,1098.85,20.3043,36.87,12.3407,26.0543,"DRY",5.996,0.0068,"Sandy loam"
"QDACYP0007","QD",20180611,"Grevillea glauca",-14.22659,142.9852,2018-06-11 14:57:30,20,1098.85,20.3043,36.87,12.3407,26.0543,"DRY",5.996,0.0068,"Sandy loam"
"QDACYP0007","QD",20180611,"Grevillea parallela",-14.22659,142.9852,2018-06-11 14:57:30,11,1098.85,20.3043,36.87,12.3407,26.0543,"DRY",5.996,0.0068,"Sandy loam"
"QDACYP0007","QD",20180611,"Helicteres sp. Heathlands (R.W.Johnson 5134) Qld Herbarium",-14.22659,142.9852,2018-06-11 14:57:30,6,1098.85,20.3043,36.87,12.3407,26.0543,"DRY",5.996,0.0068,"Sandy loam"
"QDACYP0007","QD",20180611,"Heteropogon triticeus",-14.22659,142.9852,2018-06-11 14:57:30,53,1098.85,20.3043,36.87,12.3407,26.0543,"DRY",5.996,0.0068,"Sandy loam"
"QDACYP0007","QD",20180611,"Larsenaikia ochreata",-14.22659,142.9852,2018-06-11 14:57:30,1,1098.85,20.3043,36.87,12.3407,26.0543,"DRY",5.996,0.0068,"Sandy loam"
"QDACYP0007","QD",20180611,"Melaleuca",-14.22659,142.9852,2018-06-11 14:57:30,41,1098.85,20.3043,36.87,12.3407,26.0543,"DRY",5.996,0.0068,"Sandy loam"
"QDACYP0007","QD",20180611,"Microstachys chamaelea",-14.22659,142.9852,2018-06-11 14:57:30,1,1098.85,20.3043,36.87,12.3407,26.0543,"DRY",5.996,0.0068,"Sandy loam"
"QDACYP0007","QD",20180611,"Panicum seminudum var. cairnsianum",-14.22659,142.9852,2018-06-11 14:57:30,160,1098.85,20.3043,36.87,12.3407,26.0543,"DRY",5.996,0.0068,"Sandy loam"
"QDACYP0007","QD",20180611,"Persoonia falcata",-14.22659,142.9852,2018-06-11 14:57:30,1,1098.85,20.3043,36.87,12.3407,26.0543,"DRY",5.996,0.0068,"Sandy loam"
"QDACYP0007","QD",20180611,"Petalostigma banksii",-14.22659,142.9852,2018-06-11 14:57:30,26,1098.85,20.3043,36.87,12.3407,26.0543,"DRY",5.996,0.0068,"Sandy loam"
"QDACYP0007","QD",20180611,"Phyllanthus",-14.22659,142.9852,2018-06-11 14:57:30,2,1098.85,20.3043,36.87,12.3407,26.0543,"DRY",5.996,0.0068,"Sandy loam"
"QDACYP0007","QD",20180611,"Planchonella pohlmaniana",-14.22659,142.9852,2018-06-11 14:57:30,2,1098.85,20.3043,36.87,12.3407,26.0543,"DRY",5.996,0.0068,"Sandy loam"
"QDACYP0007","QD",20180611,"Pleurocarpaea denticulata",-14.22659,142.9852,2018-06-11 14:57:30,1,1098.85,20.3043,36.87,12.3407,26.0543,"DRY",5.996,0.0068,"Sandy loam"
"QDACYP0007","QD",20180611,"Poaceae",-14.22659,142.9852,2018-06-11 14:57:30,38,1098.85,20.3043,36.87,12.3407,26.0543,"DRY",5.996,0.0068,"Sandy loam"
"QDACYP0007","QD",20180611,"Sarga plumosum",-14.22659,142.9852,2018-06-11 14:57:30,169,1098.85,20.3043,36.87,12.3407,26.0543,"DRY",5.996,0.0068,"Sandy loam"
"QDACYP0007","QD",20180611,"Scleria",-14.22659,142.9852,2018-06-11 14:57:30,2,1098.85,20.3043,36.87,12.3407,26.0543,"DRY",5.996,0.0068,"Sandy loam"
"QDACYP0007","QD",20180611,"Setaria surgens",-14.22659,142.9852,2018-06-11 14:57:30,17,1098.85,20.3043,36.87,12.3407,26.0543,"DRY",5.996,0.0068,"Sandy loam"
"QDACYP0007","QD",20180611,"Sida spinosa",-14.22659,142.9852,2018-06-11 14:57:30,1,1098.85,20.3043,36.87,12.3407,26.0543,"DRY",5.996,0.0068,"Sandy loam"
"QDACYP0007","QD",20180611,"Spermacoce Lorim Point (A.Morton AM1237) Qld Herbarium",-14.22659,142.9852,2018-06-11 14:57:30,6,1098.85,20.3043,36.87,12.3407,26.0543,"DRY",5.996,0.0068,"Sandy loam"
"QDACYP0007","QD",20180611,"Terminalia muelleri",-14.22659,142.9852,2018-06-11 14:57:30,8,1098.85,20.3043,36.87,12.3407,26.0543,"DRY",5.996,0.0068,"Sandy loam"
"QDACYP0007","QD",20180611,"Thaumastochloa pubescens",-14.22659,142.9852,2018-06-11 14:57:30,51,1098.85,20.3043,36.87,12.3407,26.0543,"DRY",5.996,0.0068,"Sandy loam"
"QDACYP0007","QD",20180611,"Tricoryne anceps subsp. pterocaulon",-14.22659,142.9852,2018-06-11 14:57:30,2,1098.85,20.3043,36.87,12.3407,26.0543,"DRY",5.996,0.0068,"Sandy loam"
"QDACYP0007","QD",20180611,"Urochloa holosericea subsp. holosericea",-14.22659,142.9852,2018-06-11 14:57:30,1,1098.85,20.3043,36.87,12.3407,26.0543,"DRY",5.996,0.0068,"Sandy loam"
"QDACYP0007","QD",20180611,"Vigna lanceolata var. filiformis",-14.22659,142.9852,2018-06-11 14:57:30,1,1098.85,20.3043,36.87,12.3407,26.0543,"DRY",5.996,0.0068,"Sandy loam"
"QDACYP0007","QD",20180611,"Xenostegia tridentata",-14.22659,142.9852,2018-06-11 14:57:30,3,1098.85,20.3043,36.87,12.3407,26.0543,"DRY",5.996,0.0068,"Sandy loam"
"QDACYP0007","QD",20180611,NA,-14.22659,142.9852,2018-06-11 14:57:30,306,1098.85,20.3043,36.87,12.3407,26.0543,"DRY",5.996,0.0068,"Sandy loam"
"QDACYP0008","QD",20180612,"Acacia rothii",-14.29825,143.0932,2018-06-12 10:55:42,6,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Acacia torulosa",-14.29825,143.0932,2018-06-12 10:55:42,27,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Alyxia spicata",-14.29825,143.0932,2018-06-12 10:55:42,3,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Aristida holathera",-14.29825,143.0932,2018-06-12 10:55:42,9,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Asteromyrtus symphyocarpa",-14.29825,143.0932,2018-06-12 10:55:42,21,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Cartonema baileyi",-14.29825,143.0932,2018-06-12 10:55:42,2,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Cassytha filiformis",-14.29825,143.0932,2018-06-12 10:55:42,9,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Chrysopogon fallax",-14.29825,143.0932,2018-06-12 10:55:42,5,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Corymbia",-14.29825,143.0932,2018-06-12 10:55:42,2,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Corymbia clarksoniana",-14.29825,143.0932,2018-06-12 10:55:42,37,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Croton multicaulis subsp. multicaulis",-14.29825,143.0932,2018-06-12 10:55:42,1,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Dapsilanthus spathaceus",-14.29825,143.0932,2018-06-12 10:55:42,4,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Desmodium trichostachyum",-14.29825,143.0932,2018-06-12 10:55:42,2,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Dodonaea malvacea",-14.29825,143.0932,2018-06-12 10:55:42,1,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Drosera burmanni",-14.29825,143.0932,2018-06-12 10:55:42,2,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Drosera petiolaris",-14.29825,143.0932,2018-06-12 10:55:42,2,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Ectrosia leporina",-14.29825,143.0932,2018-06-12 10:55:42,4,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Eremochloa bimaculata",-14.29825,143.0932,2018-06-12 10:55:42,1,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Eriachne filiformis",-14.29825,143.0932,2018-06-12 10:55:42,2,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Eriachne humilis",-14.29825,143.0932,2018-06-12 10:55:42,2,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Eriachne obtusa",-14.29825,143.0932,2018-06-12 10:55:42,3,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Eriachne stipacea",-14.29825,143.0932,2018-06-12 10:55:42,5,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Erythrophleum chlorostachys",-14.29825,143.0932,2018-06-12 10:55:42,27,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Eucalyptus tetrodonta",-14.29825,143.0932,2018-06-12 10:55:42,50,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Fimbristylis squarrulosa",-14.29825,143.0932,2018-06-12 10:55:42,3,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Grevillea dryandri",-14.29825,143.0932,2018-06-12 10:55:42,6,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Grevillea glauca",-14.29825,143.0932,2018-06-12 10:55:42,14,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Grevillea pteridifolia",-14.29825,143.0932,2018-06-12 10:55:42,14,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Leucopogon ruscifolius",-14.29825,143.0932,2018-06-12 10:55:42,7,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Lomandra filiformis",-14.29825,143.0932,2018-06-12 10:55:42,15,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Lomandra longifolia",-14.29825,143.0932,2018-06-12 10:55:42,3,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Melaleuca nervosa",-14.29825,143.0932,2018-06-12 10:55:42,22,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Melaleuca viridiflora var. attenuata",-14.29825,143.0932,2018-06-12 10:55:42,60,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Neofabricia mjoebergii",-14.29825,143.0932,2018-06-12 10:55:42,4,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Pandanus",-14.29825,143.0932,2018-06-12 10:55:42,7,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Phyllanthus virgatus",-14.29825,143.0932,2018-06-12 10:55:42,3,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Planchonella pohlmaniana",-14.29825,143.0932,2018-06-12 10:55:42,2,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Poaceae",-14.29825,143.0932,2018-06-12 10:55:42,1,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Schizachyrium fragile",-14.29825,143.0932,2018-06-12 10:55:42,30,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Schoenus sparteus",-14.29825,143.0932,2018-06-12 10:55:42,112,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Spermacoce Lorim Point (A.Morton AM1237) Qld Herbarium",-14.29825,143.0932,2018-06-12 10:55:42,3,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Thaumastochloa monilifera",-14.29825,143.0932,2018-06-12 10:55:42,19,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Thryptomene oligandra",-14.29825,143.0932,2018-06-12 10:55:42,85,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Xanthorrhoea johnsonii",-14.29825,143.0932,2018-06-12 10:55:42,105,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,"Xyris complanata",-14.29825,143.0932,2018-06-12 10:55:42,1,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0008","QD",20180612,NA,-14.29825,143.0932,2018-06-12 10:55:42,203,1091.55,20.3447,36.8806,12.2079,26.076,"DRY",5.67,0.0085,"Sand"
"QDACYP0009","QD",20180612,"Acacia polystachya",-14.0673,143.2083,2018-06-12 17:35:14,15,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Alphitonia excelsa",-14.0673,143.2083,2018-06-12 17:35:14,6,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Apowollastonia longipes",-14.0673,143.2083,2018-06-12 17:35:14,4,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Aristida perniciosa",-14.0673,143.2083,2018-06-12 17:35:14,7,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Aristida utilis var. utilis",-14.0673,143.2083,2018-06-12 17:35:14,9,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Aristida warburgii",-14.0673,143.2083,2018-06-12 17:35:14,38,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Arundinella nepalensis",-14.0673,143.2083,2018-06-12 17:35:14,7,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Blumea saxatilis",-14.0673,143.2083,2018-06-12 17:35:14,3,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Bonamia media",-14.0673,143.2083,2018-06-12 17:35:14,1,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Brachychiton vitifolius",-14.0673,143.2083,2018-06-12 17:35:14,1,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Brunoniella australis",-14.0673,143.2083,2018-06-12 17:35:14,1,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Cassytha filiformis",-14.0673,143.2083,2018-06-12 17:35:14,3,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Cheilanthes",-14.0673,143.2083,2018-06-12 17:35:14,4,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Chrysopogon fallax",-14.0673,143.2083,2018-06-12 17:35:14,22,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Corymbia",-14.0673,143.2083,2018-06-12 17:35:14,37,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Corymbia dallachiana",-14.0673,143.2083,2018-06-12 17:35:14,72,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Crotalaria brevis",-14.0673,143.2083,2018-06-12 17:35:14,1,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Cyanthillium cinereum",-14.0673,143.2083,2018-06-12 17:35:14,2,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Dendrolobium arbuscula",-14.0673,143.2083,2018-06-12 17:35:14,10,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Denhamia oleaster",-14.0673,143.2083,2018-06-12 17:35:14,4,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Eragrostis schultzii",-14.0673,143.2083,2018-06-12 17:35:14,7,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Eremochloa bimaculata",-14.0673,143.2083,2018-06-12 17:35:14,3,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Eriachne ciliata",-14.0673,143.2083,2018-06-12 17:35:14,23,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Eriachne squarrosa",-14.0673,143.2083,2018-06-12 17:35:14,1,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Eriachne stipacea",-14.0673,143.2083,2018-06-12 17:35:14,23,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Erythrophleum chlorostachys",-14.0673,143.2083,2018-06-12 17:35:14,7,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Erythroxylum ellipticum",-14.0673,143.2083,2018-06-12 17:35:14,8,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Eucalyptus chlorophylla",-14.0673,143.2083,2018-06-12 17:35:14,9,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Eucalyptus cullenii",-14.0673,143.2083,2018-06-12 17:35:14,29,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Eucalyptus tetrodonta",-14.0673,143.2083,2018-06-12 17:35:14,64,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Euphorbia bifida",-14.0673,143.2083,2018-06-12 17:35:14,3,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Evolvulus alsinoides var. decumbens",-14.0673,143.2083,2018-06-12 17:35:14,1,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Fimbristylis cinnamometorum",-14.0673,143.2083,2018-06-12 17:35:14,15,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Fimbristylis recta",-14.0673,143.2083,2018-06-12 17:35:14,2,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Grevillea mcgillivrayi",-14.0673,143.2083,2018-06-12 17:35:14,3,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Hakea persiehana",-14.0673,143.2083,2018-06-12 17:35:14,60,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Helicteres sp. Heathlands (R.W.Johnson 5134) Qld Herbarium",-14.0673,143.2083,2018-06-12 17:35:14,9,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Heteropogon contortus",-14.0673,143.2083,2018-06-12 17:35:14,8,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Heteropogon triticeus",-14.0673,143.2083,2018-06-12 17:35:14,151,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Indigofera",-14.0673,143.2083,2018-06-12 17:35:14,2,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Ipomoea",-14.0673,143.2083,2018-06-12 17:35:14,1,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Lomandra decomposita",-14.0673,143.2083,2018-06-12 17:35:14,2,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Melaleuca viridiflora var. viridiflora",-14.0673,143.2083,2018-06-12 17:35:14,31,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Mesosphaerum suaveolens",-14.0673,143.2083,2018-06-12 17:35:14,22,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Mnesithea formosa",-14.0673,143.2083,2018-06-12 17:35:14,6,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Neptunia gracilis f. gracilis",-14.0673,143.2083,2018-06-12 17:35:14,2,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Panicum seminudum var. cairnsianum",-14.0673,143.2083,2018-06-12 17:35:14,4,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Petalostigma banksii",-14.0673,143.2083,2018-06-12 17:35:14,36,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Pseudopogonatherum irritans",-14.0673,143.2083,2018-06-12 17:35:14,4,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Rhynchospora pterochaeta",-14.0673,143.2083,2018-06-12 17:35:14,4,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Sarga",-14.0673,143.2083,2018-06-12 17:35:14,121,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Schizachyrium perplexum",-14.0673,143.2083,2018-06-12 17:35:14,38,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Sehima nervosum",-14.0673,143.2083,2018-06-12 17:35:14,30,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Setaria surgens",-14.0673,143.2083,2018-06-12 17:35:14,1,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Spermacoce Garraway Creek (P.I.Forster PIF15461) Qld Herbarium",-14.0673,143.2083,2018-06-12 17:35:14,1,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
"QDACYP0009","QD",20180612,"Themeda triandra",-14.0673,143.2083,2018-06-12 17:35:14,17,1180.58,20.1043,35.8381,12.7811,25.5149,"DRY",6.10166666666667,0.013,"Clay loam"
